_id,ltable_id,rtable_id,label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released
229,4736,30405,0,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP $ 1.29 6:14 17-Apr-12,Kaskade & Skrillex,None,"Dance , Music , Electronic",None,"2012 Ultra Records , Inc.",None,None,Make It Bun Dem ( Flinch Remix ) Skrillex & Damian Jr Gong '' Marley '' Make It Bun Dem After Hours EP 2015 RGK,None,None,Dance & Electronic,$ 1.29,None,3:55,"August 28 , 2012"
230,2862,22966,0,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07",None,None,None,$ 0.99,None,None,None,"I Ca n't Lose ( LindstrÌüm Remix ) Mark Ronson feat . Keyone Starr Pop $ 1.29 7:42 July 3 , 2015",None,I Ca n't Lose ( Remixes ) - EP,None,None,2015 Real Sounds,None,None
231,2222,815,1,Clean Ryan Adams 1989 $ 1.29 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records 4:23 21-Sep-15,None,None,"Rock , Music",None,None,None,None,Clean Ryan Adams 4:23,None,1989,Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,None,"September 21 , 2015"
232,1347,42021,0,"Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Dance , Music $ 1.29 2015 Interscope Records",Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,None,None,None,4:15,10-Jul-15,Spectrum ( Extended Mix ) [ feat . Matthew Koma ] Zedd Spectrum EP ( C ) 2012 Interscope Records,None,None,Dance & Electronic,$ 1.29,None,6:01,"July 31 , 2012"
233,5146,44694,0,"Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",Drake,Take Care ( Deluxe Version ),None,None,None,3:28,15-Nov-11,Up All Night ( Explicit ) [ feat . Nicki Minaj ] Drake Thank Me Later ( Explicit Version ) [ Explicit ],None,None,Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,3:54,"June 15 , 2010"
234,1164,9943,0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",None,None,"Dance , Music , Rock , House , Electronic , French Pop",None,None,3:20,None,"Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ] David Banner ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:42",None,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.69,None,None,"September 20 , 2005"
235,2862,42525,0,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07",None,None,None,$ 0.99,None,None,None,"Stop Me Stop Me ( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings 3:53 March 16 , 2007",Mark Ronson feat . Daniel Merriweather,None,Pop,$ 0.99,None,None,None
236,5207,22901,0,"Popular ( feat . Lil ' Twist ) Lil Wayne & Lil ' Twist Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South $ 1.29",None,I Am Not a Human Being,None,None,‰ ãÑ 2010 Cash Money Records Inc.,4:40,15-Nov-10,No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ] Rap & Hip-Hop $ 1.29 2005 Secretly Canadian 3:42,Lil Wayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],None,None,None,None,"March 26 , 2013"
237,1184,12106,0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] David Guetta Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP 2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",None,None,"Dance , Music",$ 1.29,None,4:42,12-May-15,"Dangerous ( feat . Sam Martin ) Dangerous ( feat . Sam Martin ) Dance & Electronic $ 1.29 2013 Howard Hersh October 6 , 2014",David Guetta,None,None,None,None,3:23,None
238,3104,22995,1,We 're All the Same Calvin Harris 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited 3:56 18-Jun-07,None,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,None,None,None,"We 're All The Same Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd February 22 , 2012",Calvin Harris,I Created Disco,None,None,None,3:56,None
239,1598,52923,0,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,"Carried Away [ Demo ] Us And Them ( Deluxe ) [ Explicit ] Rock 2015 Real Sounds 3:14 October 4 , 2005",Shinedown,None,None,$ 1.29,None,None,None
240,289,22313,0,Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 6-May-14,None,None,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,None,"No One 's Here To Sleep [ feat . Bastille ] [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:32 May 6 , 2014",Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,None,None,None
241,1195,28050,0,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54",None,Listen,None,None,None,None,24-Nov-14,Bang my Head ( feat . Sia ) David Guetta Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine,None,None,None,None,None,3:53,"November 24 , 2014"
242,3236,5545,0,"Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ] Lady Gaga Pop , Music $ 1.29 2014 Interscope Records 6:50",None,Do What U Want ( Remixes ),None,None,None,None,25-Feb-14,Bad Romance ( Kaskade Remix ) Lady Gaga $ 1.29 4:21,None,Bad Romance Remixes,Pop,None,( C ) 2009 Interscope Records,None,"December 21 , 2009"
243,4659,41090,1,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex & Diplo Skrillex and Diplo Present Jack '`` $ 1.29 3:30,None,None,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",None,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,None,24-Feb-15,"Take ÌÏ There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo present Jack ÌÏ [ Explicit ] 3:30 February 24 , 2015","Skrillex , Diplo",None,Dance & Electronic,$ 1.29,2012 Knight Skreams,None,None
244,5518,9828,1,"Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59",Eric Church,Caught In the Act ( Live ),None,$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",None,5-Apr-13,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",None,Caught In The Act : Live,Country,None,None,2:59,None
245,2020,28308,0,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",None,None,None,None,None,None,None,16 Days ( Live in Glasgow ) $ 0.99 2012 PAXAM RECORDS 4:31,Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",None,None,None,"July 2 , 2012"
246,1193,28008,1,The Whisperer ( feat . Sia ) Listen $ 1.29 3:54,David Guetta,None,"Dance , Music , Electronic , House , Rock , French Pop",None,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",None,24-Nov-14,The Whisperer ( feat . Sia ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:54,David Guetta,None,None,None,None,None,"November 24 , 2014"
247,3499,54794,0,"Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Hip-Hop/Rap , Music , Rap , Electronic , World , Dance $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 22-Jun-12",None,Wild Ones,None,None,None,3:11,None,"Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012",None,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",None,None,3:52,None
248,5073,34877,0,"Baby When the Light ( David Guetta & Fred Rister Remix ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",None,None,None,$ 1.29,‰ ãÑ 2007 Gum Records,6:17,18-Sep-07,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) One Love ( Deluxe Version ) 3:18,David Guetta,None,Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,None,"August 21 , 2009"
249,5515,9835,0,Before She Does ( Live ) Eric Church 3:42,None,Caught In the Act ( Live ),"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",None,5-Apr-13,Pledge Allegiance To The Hag ( Live ) Caught In The Act : Live Country $ 1.29 ( C ) 2013 EMI Records Nashville 4:55,Eric Church,None,None,None,None,None,"April 5 , 2013"
250,311,22308,0,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 4:15",None,Hotel Cabana ( Deluxe Version ),None,None,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,None,6-May-14,La La La [ feat . Sam Smith ] Naughty Boy Pop,None,Hotel Cabana [ Explicit ],None,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:42,"May 6 , 2014"
251,325,22311,0,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15",None,Hotel Cabana ( Deluxe Version ),None,None,None,None,6-May-14,"Pluto [ feat . Wretch 32 ] Naughty Boy Hotel Cabana [ Explicit ] Pop $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:58 May 6 , 2014",None,None,None,None,None,None,None
252,3574,53962,0,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane ) Flo Rida $ 1.29 24-Nov-10",None,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",None,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,None,"Man of the Year ( feat . Lil Wayne ) [ Explicit ] Flo Rida Welcome to Flo Rida [ Explicit ] 2015 CMG Records 3:01 April 6 , 2015",None,None,Rap & Hip-Hop,$ 0.99,None,None,None
253,3507,23084,1,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] Flo Rida I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single Dance , Music $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company",None,None,None,None,None,3:19,10-Jul-15,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ] $ 1.29 June 23 , 2015",Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Dance & Electronic,None,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:27,None
254,1570,27494,0,"Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 24-Jun-08",Shinedown,The Sound of Madness ( Deluxe Edition ),None,None,None,3:47,None,"Fly From The Inside Shinedown Rock 3:55 May 27 , 2003",None,Leave A Whisper ( Deluxe ),None,$ 1.29,2015 Mad Decent,None,None
255,3398,7369,0,True Colors ( feat . Nicki Minaj ) Blacc Hollywood 4:15,Wiz Khalifa,None,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,None,19-Aug-14,"Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",None,None,None,$ 1.29,None,4:16,None
256,2375,3581,1,"The Tin Man Kenny Chesney Country , Music , Urban Cowboy , Contemporary Country 3:25",None,All I Need to Know,None,$ 0.99,"1995 , BMG Entertainment",None,13-Jun-95,The Tin Man Kenny Chesney $ 0.99,None,All I Need To Know,Country,None,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995"
257,5985,38096,0,"Faith In Love Reba Duets $ 1.29 ‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc. 18-Sep-07",Reba McEntire & Rascal Flatts,None,"Country , Music , Honky Tonk , Contemporary Country",None,None,3:47,None,Love Needs A Holiday $ 0.99,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",None,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005"
258,265,52970,0,"VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25",None,VHS,None,None,2015 KIDinaKORNER/Interscope Records,None,30-Jun-15,Moving Day ( Interlude ) X Ambassadors Alternative Rock 0:19,None,VHS [ Clean ],None,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,None,"June 30 , 2015"
259,2959,7497,0,"Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13",Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],None,None,None,None,None,"Blame ( Burns Remix ) Blame ( Remixes ) $ 1.29 4:17 November 10 , 2014",Calvin Harris feat . John Newman,None,Dance & Electronic,None,2013 1i Music,None,None
260,3308,7387,0,We Dem Boyz Blacc Hollywood ( Deluxe Version ),Wiz Khalifa,None,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,None,None,None,None,None,"August 19 , 2014"
261,416,33321,1,"Nothing Would Be Better $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 4:34 10-Nov-14",Nick Jonas,Nick Jonas,"Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock",None,None,None,None,"Nothing Would Be Better Nick Jonas $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014",None,Nick Jonas ( Deluxe ) [ Explicit ],Pop,None,None,4:34,None
262,3440,34314,0,"Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Wiz Khalifa,O.N.I.F.C.,None,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,"It 's Nothin ( feat . 2 Chainz ) [ Explicit ] Wiz Khalifa 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",None,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,None,3:47,None
263,1269,28015,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29,None,One Love ( Deluxe Version ),"Dance , Music",None,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,No Money no Love ( feat . Elliphant & Ms. Dynamite ) Dance & Electronic 3:57,David Guetta,Listen ( Deluxe ),None,$ 1.29,2015 If Moving Your Mine,None,"November 24 , 2014"
264,1182,34041,0,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Dance , Music , House , Electronic , Rock $ 1.29",None,Nothing But the Beat,None,None,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,"Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] $ 0.99 2015 Real Sounds August 26 , 2011",David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,None,None,3:12,None
265,3634,54794,0,Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Wild Ones 3:11 22-Jun-12,None,None,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,None,None,"Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012",None,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",None,None,3:52,None
266,6314,20455,0,"Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) $ 1.29 ‰ ãÑ 2009 Downtown Music , LLC . 4:03",Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",None,None,None,2009,"Hold The Line [ feat . Santigold ] [ Explicit ] Major Lazer June 3 , 2015",None,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",3:39,None
267,1301,28063,0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 3:20 24-Nov-14",David Guetta,None,None,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",None,None,"Listen ( feat . John Legend ) David Guetta Listen 2015 If Moving Your Mine 3:46 November 24 , 2014",None,None,Dance & Electronic,$ 1.29,None,None,None
268,3870,23901,1,Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",None,None,None,11-Sep-15,"Going Away For A While 3:15 September 11 , 2015",Brett Eldredge,Illinois,Country,$ 1.29,( c ) Phonotype,None,None
269,4761,6235,0,Stay the Night ( feat . Hayley Williams ) Album Only,Zedd,"NOW That 's What I Call Music , Vol . 49","Pop , Music",None,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",3:34,4-Feb-14,"Beautiful Now ( Scout Remix ) [ feat . Jon Bellion ] Beautiful Now ( Scout Remix ) $ 1.29 October 9 , 2015",Zedd,None,Dance & Electronic,None,( C ) 2015 Interscope Records,3:18,None
270,1669,52916,0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Rock , Music , Hard Rock , Alternative 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59 27-May-03",None,Leave a Whisper ( Deluxe Version ),None,$ 1.29,None,None,None,"Save Me [ Acoustic ] Rock $ 1.29 2015 Real Sounds October 4 , 2005",Shinedown,Us And Them ( Deluxe ) [ Explicit ],None,None,None,3:22,None
271,4326,23361,1,Tackle Box $ 1.29 14-Aug-07,Luke Bryan,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",None,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,None,"Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",None,None,None,$ 1.29,None,4:02,"August 14 , 2007"
272,4678,41114,0,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` 3:30,Skrillex & Diplo,None,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,None,24-Feb-15,Febreze ( feat . 2 Chainz ) [ Explicit ],"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:34,"February 24 , 2015"
273,249,53087,1,"VHS Outro ( Interlude ) VHS Alternative , Music , Rock , Adult Alternative 1:25",X Ambassadors,None,None,$ 1.29,2015 KIDinaKORNER/Interscope Records,None,30-Jun-15,"VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015",X Ambassadors,None,None,$ 1.29,None,None,None
274,1316,9940,0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",None,Listen ( Deluxe Version ),None,None,None,None,24-Nov-14,"Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ] Certified ( Edited Version ) $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 3:52",David Banner,None,Rap & Hip-Hop,None,None,None,"September 20 , 2005"
275,5695,37659,0,Jump ( feat . Nelly Furtado ) Flo Rida ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:28 30-Mar-09,None,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,None,None,None,"Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version ) Rap & Hip-Hop March 30 , 2009",Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],None,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",7:53,None
276,6289,47836,0,A Wake ( feat . Evan Roman ) 3:46 1-Aug-12,Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",None,None,Thrift Shop ( feat . Wanz ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Explicit ] $ 1.29 3:55,None,None,Rap & Hip-Hop,None,2014 Selena Garcia & Steven Gomez,None,"October 9 , 2012"
277,4743,41115,0,"Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15",Skrillex & Diplo,None,None,None,None,None,None,"To ÌÏ ( feat . AlunaGeorge ) Dance & Electronic 2012 Knight Skreams February 24 , 2015","Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],None,$ 1.29,None,3:57,None
278,426,33282,1,"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock $ 1.29 10-Nov-14",None,None,None,None,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,None,"Closer [ feat . Mike Posner ] [ Clean ] $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014",Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,None,None,3:48,None
279,498,29283,1,"Firefly ( Bravado Dubstep Remix ) Ed Sheeran Singer/Songwriter , Music , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 1.29 4:29",None,Loose Change,None,None,2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited,None,9-Dec-11,"Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffen Records/Mosley Music Group LLC 4:29 December 9 , 2011",Ed Sheeran,Loose Change,Pop,None,None,None,None
280,6011,47246,0,"Dance In the Dark Lady Gaga The Fame Monster ( Deluxe Version ) Pop , Music ‰ ãÑ 2014 Interscope Records 5-Aug-14",None,None,None,$ 1.29,None,4:48,None,Just Dance [ feat . Colby O'Donis ] Lady Gaga The Fame Monster ( Deluxe ) $ 0.99,None,None,Pop,None,( C ) 2009 Interscope Records,4:01,"November 23 , 2009"
281,6851,39325,0,"Wake Up Wiz Khalifa Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:46 28-Mar-11",None,Rolling Papers ( Deluxe Version ),None,None,None,None,None,"Roll Up [ Clean ] Wiz Khalifa 3:47 March 28 , 2011",None,Rolling Papers [ Clean ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,None,None
